Date,NVDA_Open,NVDA_Low,NVDA_Close,NVDA_AdjClose,MSFT_Open,MSFT_High,MSFT_Low,MSFT_AdjClose,GOOGL_Open,GOOGL_Low,GOOGL_Close,GOOGL_AdjClose,Gold_open,Gold_high,Gold_low,SP500_open,SP500_high,NASDAQ_open,NASDAQ_high,NASDAQ_low,NASDAQ_close,FTSE100_Price,FTSE100_High,STOXX_High,STOXX_Low,STOXX_Close,STOXX_AdjClose,NSEI_Open,NSEI_Close,NSEI_AdjClose,N225_Open,N225_High,N225_Low,N225_Close,N225_AdjClose,HSI_Open,HSI_Low,HSI_Close,HSI_AdjClose,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_AdjClose,USD_GBP_Open,USD_GBP_Low,USD_EUR_Low,USD_EUR_Close,USD_EUR_AdjClose
2015-04-07,0.54175,0.53875,0.5465,0.526767,41.610001,41.91,41.310001,36.052063,27.2495,27.179501,27.243,27.211769,1214.80004882812,1214.80004882812,1208.19995117188,2080.79,2089.8101,4349.2998,4379.4102,4343.7402,4344.0801,6961.77,6967.69,3778.73999,3729.27002,3768.719971,3769.0,8684.450195,8660.299805,8660,19539.029297,19667.480469,19501.310547,19640.539063,19641.0,25584.762695,25518.1718755,25996.5546875,25997,31.91,32.029999,31.495001,31.502501,28,0.67161,0.67028,0.91278,0.91451,0.91451
2015-04-08,0.547,0.54175,0.5505,0.530623,41.459999,41.689999,41.040001,35.956566,27.299999,27.299999,27.441999,27.410542,1208.90002441406,1211.40002441406,1197.59997558594,2076.9399,2086.6899,4345.23,4382.8198,4345.0898,4375.96,6937.41,7012.06,3774.090088,3736.320068,3742.629883,3743.0,8698.950195,8714.400391,8714,19729.699219,19845.529297,19693.630859,19789.810547,19790.0,25708.240234,25640.039063,26236.859375,26237,31.4625,31.6,31.2425,31.4,28,0.67467,0.668,0.918274,0.92386,0.92386
2015-04-09,0.54625,0.546,0.56325,0.542912,41.25,41.619999,41.25,36.008652,27.460501,27.0975,27.400999,27.369587,1201.69995117188,1202.5,1193.0,2081.29,2093.3101,4375.7798,4405.6499,4361.23,4403.9502,7015.36,7016.99,3781.790039,3751.189941,3781.790039,3782.0,8756.200195,8778.299805,8778,19851.119141,19957.320313,19822.490234,19937.720703,19938.0,26913.279297,26732.230469,26944.390625,26944,31.4625,31.645,31.165001,31.639999,28,0.67217,0.67177,0.92678,0.92719,0.92719
2015-04-10,0.56375,0.56175,0.569,0.548455,41.630001,41.950001,41.41,36.217007,27.4785,27.249001,27.427,27.395559,1195.80004882812,1209.59997558594,1195.80004882812,2091.51,2102.6101,4402.02,4422.6299,4394.3799,4422.02,7089.77,7095.36,3816.76001,3789.639893,3816.76001,3817.0,8774.349609,8780.349609,8780,19989.550781,20006.0,19845.310547,19907.630859,19908.0,27373.679688,26812.75,27272.390625,27272,31.487499,31.8025,31.315001,31.775,28,0.67947,0.67907,0.936023,0.93729,0.93729
2015-04-13,0.56775,0.56125,0.56375,0.543394,41.400002,42.060001,41.389999,36.251724,27.352501,27.315001,27.431999,27.400553,1208.09997558594,1208.09997558594,1198.30004882812,2102.03,2107.6499,4428.1299,4448.2002,4407.0698,4409.21,7064.3,7089.84,3836.280029,3807.72998,3828.780029,3829.0,8801.75,8834.0,8834,19967.380859,19975.660156,19825.689453,19905.460938,19905.0,27374.330078,27304.119141,28016.339844,28016,32.092499,32.142502,31.6525,31.7125,28,0.68302,0.6815,0.94162,0.94252,0.94252
2015-04-14,0.5615,0.5535,0.559,0.538816,41.799999,42.029999,41.389999,36.156235,27.328501,26.787001,26.989,26.958061,1198.80004882812,1200.59997558594,1184.09997558594,2092.28,2098.6201,4409.29,4418.8701,4375.1099,4397.6401,7075.26,7086.06,3822.919922,3766.810059,3784.530029,3785.0,8779.3999025,8770.3500975,8770,19828.650391,19922.5,19828.650391,19908.679688,19909.0,27688.259766,27483.449219,27561.490234,27561,31.75,31.8225,31.477501,31.575001,28,0.6816,0.6755,0.933977,0.94581,0.94581
2015-04-15,0.5605,0.55775,0.56575,0.545322,41.759998,42.459999,41.68,36.685768,26.898001,26.6185,27.052,27.020988,1194.59997558594,1203.09997558594,1188.59997558594,2097.8201,2111.9099,4409.7402,4435.2798,4406.04,4424.5298,7096.78,7111.72,3816.320068,3786.360107,3803.550049,3804.0,8768.22485375,8738.52514625,8739,19838.529297,19913.419922,19823.859375,19869.759766,19870.0,27693.25,27442.519531,27618.820313,27619,31.602501,31.782499,31.502501,31.695,28,0.67692,0.6753,0.937321,0.93922,0.93922
2015-04-16,0.5625,0.55825,0.56225,0.541949,41.950001,42.34,41.82,36.598957,26.9175,26.905001,27.176001,27.144846,1204.30004882812,1208.5,1194.59997558594,2105.96,2111.3,4412.1499,4427.2202,4408.96,4418.8301,7060.45,7119.35,3801.379883,3749.159912,3751.719971,3752.0,8757.049805,8706.700195,8707,19862.480469,19894.349609,19742.119141,19885.769531,19886.0,27557.289063,27470.099609,27739.710938,27740,31.57,31.775,31.5275,31.5425,28,0.67435,0.6694,0.929161,0.93661,0.93661
2015-04-17,0.5505,0.55025,0.555,0.53496,41.669998,41.740002,41.16,36.130196,26.865499,26.450001,26.636999,26.606462,1200.19995117188,1206.0,1200.19995117188,2102.5801,2102.5801,4379.6299,4390.3101,4333.1099,4351.7998,6994.63,7093.52,3758.52002,3668.879883,3674.050049,3674.0,8698.049805,8606.0,8606,19810.400391,19815.25,19638.369141,19652.880859,19653.0,27808.240234,27597.679688,27653.119141,27653,31.387501,31.535,31.115,31.1875,28,0.66975,0.66432,0.921922,0.92975,0.92975
2015-04-20,0.5575,0.55125,0.55225,0.532309,41.73,43.169998,41.68,37.250038,26.6875,26.6675,27.2265,27.195288,1205.69995117188,1206.90002441406,1191.0,2084.1101,2103.9399,4373.6499,4423.8799,4373.0898,4417.3999,7052.13,7067.84,3718.199951,3682.320068,3718.040039,3718.0,8618.799805,8448.099609,8448,19501.0,19725.859375,19474.230469,19634.490234,19634.0,27770.789063,26959.769531,27094.929688,27095,31.3925,32.029999,31.2925,31.9,29,0.66822,0.66739,0.92433,0.92505,0.92505
2015-04-21,0.559,0.54875,0.5515,0.531587,43.0,43.150002,42.529999,37.015656,27.3155,27.1105,27.146,27.11488,1193.19995117188,1202.90002441406,1192.80004882812,2102.8201,2109.6399,4444.5,4448.6802,4430.98,4435.98,7062.93,7105.13,3757.120117,3707.469971,3719.379883,3719.0,8416.099609,8377.75,8378,19731.570313,19909.089844,19678.220703,19909.089844,19909.0,27404.150391,27404.150391,27850.490234,27850,32.025002,32.049999,31.6675,31.727501,28,0.67065,0.6687,0.928936,0.93045,0.93045
2015-04-22,0.55475,0.54625,0.55775,0.537611,42.669998,43.130001,42.549999,37.319481,27.153,27.066,27.459,27.427521,1199.09997558594,1202.59997558594,1185.19995117188,2098.27,2109.98,4448.5801,4466.8398,4419.3501,4460.8101,7028.24,7092.34,3750.100098,3685.189941,3724.48999,3724.0,8400.400391,8429.700195,8430,19999.839844,20144.660156,19983.0,20133.900391,20134.0,27821.320313,27727.859375,27933.849609,27934,31.747499,32.217499,31.58,32.154999,29,0.66975,0.6631,0.925926,0.93095,0.93095
2015-04-23,0.5475,0.54125,0.5555,0.535442,42.889999,43.610001,42.799999,37.623325,27.5205,27.504,27.872999,27.841045,1187.19995117188,1197.0,1186.09997558594,2107.21,2120.49,4445.1699,4496.0801,4444.29,4477.0698,7053.67,7055.15,3736.969971,3669.219971,3697.879883,3698.0,8478.200195,8398.299805,8398,20227.279297,20252.119141,20116.189453,20187.650391,20188.0,28112.380859,27804.029297,27827.699219,27828,32.075001,32.605,32.035,32.4175,29,0.66516,0.66405,0.924368,0.93233,0.93233
2015-04-24,0.55525,0.5445,0.55075,0.530864,45.66,48.139999,45.650002,41.55579,29.002501,28.4175,28.683001,28.65012,1192.30004882812,1194.69995117188,1174.59997558594,2112.8,2120.9199,4529.73,4543.6401,4517.8799,4536.7798,7070.7,7102.59,3739.110107,3687.52002,3713.959961,3714.0,8405.700195,8305.25,8305,20142.470703,20142.470703,20013.740234,20020.039063,20020.0,27978.390625,27591.570313,28060.980469,28061,32.622501,32.657501,32.307499,32.57,29,0.66441,0.6586,0.9176,0.92464,0.92464
2015-04-27,0.5525,0.54775,0.555,0.53496,47.23,48.130001,47.220001,41.694691,28.6385,28.115,28.306,28.27355,1182.30004882812,1206.69995117188,1181.40002441406,2119.29,2125.9199,4548.5098,4562.3301,4516.3301,4525.04,7103.98,7122.74,3782.290039,3675.23999,3771.449951,3771.0,8330.549805,8213.799805,8214,20063.800781,20069.240234,19909.859375,19983.320313,19983.0,28245.140625,28245.140625,28433.589844,28434,33.077499,33.282501,32.787498,33.162498,30,0.65897,0.6562,0.917019,0.92005,0.92005
2015-04-28,0.554,0.54875,0.55775,0.537611,47.779999,49.209999,47.700001,42.67564,28.216,28.048,28.2185,28.186152,1199.69995117188,1214.0,1199.69995117188,2108.3501,2116.04,4529.4102,4537.1499,4479.0098,4515.27,7030.53,7103.99,3768.580078,3694.409912,3715.419922,3715.0,8215.549805,8285.599609,8286,20068.650391,20133.779297,20031.710938,20058.949219,20059.0,28448.220703,28251.990234,28442.75,28443,33.615002,33.634998,32.392502,32.639999,29,0.65681,0.652,0.910001,0.91929,0.91929
2015-04-29,0.55375,0.55125,0.5535,0.533514,48.720001,49.310001,48.5,42.588829,28.025499,27.950001,28.0695,28.037321,1211.19995117188,1212.59997558594,1201.90002441406,2112.49,2113.6499,4490.5698,4517.0098,4463.98,4488.1499,6946.28,7058.19,3734.620117,3612.290039,3617.110107,3617.0,8274.799805,8239.75,8240,19958.0751955,19993.2197265,19767.1601565,19789.4794925,19789.5,28453.099609,28201.759766,28400.339844,28400,32.540001,32.897499,32.075001,32.16,29,0.65215,0.6457,0.894775,0.91165,0.91165
2015-04-30,0.55075,0.5495,0.555,0.53496,48.700001,49.540001,48.599998,42.224236,27.927999,27.336,27.438499,27.407045,1203.09997558594,1205.90002441406,1176.69995117188,2105.52,2105.52,4459.23,4480.3599,4395.1001,4414.25,6960.63,6970.34,3641.77002,3577.689941,3615.590088,3616.0,8224.5,8181.5,8182,19847.5,19852.660156,19502.609375,19520.009766,19520.0,28289.140625,27997.900391,28133.0,28133,32.16,32.16,31.145,31.2875,28,0.64827,0.6454,0.889079,0.89974,0.89974
2015-05-01,0.5595,0.557,0.56875,0.548214,48.580002,48.880001,48.400002,42.241596,27.525499,27.192499,27.558001,27.526409,1178.09997558594,1178.09997558594,1170.0,2087.3799,2108.4099,4437.7002,4479.0601,4435.2402,4479.0601,6985.95,6995.41,3648.295044,3580.909912,3624.2650145,3624.0,8227.2749025,8256.7250975,8257,19510.849609,19549.390625,19399.160156,19531.630859,19532.0,28260.2001955,28007.549805,28128.4101565,28128,31.525,32.532501,31.325001,32.237499,29,0.65122,0.6495,0.885763,0.89169,0.89169
2015-05-04,0.56825,0.5635,0.56525,0.54484,48.369999,48.869999,48.18,41.876995,27.5495,27.369499,27.642,27.610312,1177.5,1189.40002441406,1177.5,2110.23,2120.95,4491.1899,4510.4702,4480.8501,4482.6099,6956.765,7024.295,3654.820068,3584.129883,3632.939941,3633.0,8230.049805,8331.950195,8332,19433.6552735,19505.2353515,19328.5048825,19411.8105465,19412.0,28231.259766,28017.199219,28123.820313,28124,32.375,32.642502,32.064999,32.174999,29,0.6598,0.6589,0.891019,0.89398,0.89398
2015-05-05,0.56325,0.54825,0.55075,0.530864,47.82,48.16,47.310001,41.321415,27.507999,27.1185,27.152,27.120874,1187.5,1198.69995117188,1186.90002441406,2112.6299,2115.24,4464.21,4472.23,4407.27,4409.3901,6927.58,7053.18,3666.469971,3544.159912,3546.560059,3547.0,8338.400391,8324.799805,8325,19395.05810575,19483.15771475,19293.17724575,19351.90039025,19352.0,28295.720703,27598.169922,27755.539063,27756,32.037498,32.112499,31.445,31.450001,28,0.66128,0.6575,0.892061,0.89693,0.89693
2015-05-06,0.55375,0.54525,0.5525,0.532551,47.57,47.77,46.02,40.175518,27.132,26.612,26.754,26.72333,1194.5,1194.59997558594,1189.90002441406,2091.26,2098.4199,4420.2998,4429.96,4349.9302,4379.75,6933.74,6974.82,3585.360107,3527.5,3558.030029,3558.0,8316.599609,8097.0,8097,19375.759521875,19472.118896375,19275.513427375,19321.945312125,19322.0,27698.099609,27570.410156,27640.910156,27641,31.639999,31.6875,30.84,31.252501,28,0.65918,0.654,0.879871,0.89395,0.89395
2015-05-07,0.55025,0.5485,0.56225,0.541949,46.27,47.09,46.16,40.540123,26.795,26.672501,27.101999,27.07093,1181.5,1186.0,1179.69995117188,2079.96,2092.8999,4377.8101,4413.73,4373.29,4401.5498,6886.95,6933.74,3567.080078,3484.070068,3556.209961,3556.0,8077.0,8057.299805,8057,19356.460938,19461.080078,19257.849609,19291.990234,19292.0,27567.619141,27207.279297,27289.970703,27290,31.192499,31.52,31.004999,31.315001,28,0.65619,0.65561,0.877917,0.88172,0.88172
2015-05-08,0.52525,0.51225,0.52075,0.501947,47.549999,47.98,47.52,41.451626,27.443501,27.401501,27.4475,27.416035,1183.30004882812,1189.09997558594,1182.90002441406,2092.1299,2117.6599,4445.0,4466.1699,4441.73,4458.6499,7046.82,7046.82,3649.790039,3564.070068,3649.47998,3649.0,8131.5,8191.5,8192,19315.630859,19458.75,19302.710938,19379.189453,19379.0,27557.519531,27367.109375,27577.339844,27577,31.67,31.905001,31.5275,31.905001,29,0.64948,0.64425,0.885818,0.88913,0.88913
2015-05-11,0.5135,0.5095,0.51575,0.497127,47.549999,47.91,47.369999,41.121746,27.4245,27.280001,27.289,27.257715,1189.69995117188,1190.5,1179.30004882812,2115.5601,2117.6899,4457.6201,4468.75,4437.5298,4438.6401,7029.85,7083.72,3635.810059,3606.590088,3624.409912,3624.0,8243.200195,8325.25,8325,19637.580078,19679.630859,19586.810547,19620.910156,19621.0,27837.039063,27582.230469,27718.199219,27718,31.8475,31.889999,31.407499,31.58,28,0.64771,0.6412,0.89262,0.89333,0.89333
2015-05-12,0.512,0.51175,0.52075,0.501947,46.849998,47.68,46.419998,41.104378,27.140499,26.75,26.936501,26.905621,1194.59997558594,1194.80004882812,1189.69995117188,2102.8701,2105.0601,4412.8198,4441.3999,4380.52,4420.6499,6933.8,7029.85,3608.939941,3543.27002,3573.100098,3573.0,8326.150391,8126.950195,8127,19608.230469,19626.75,19467.650391,19624.839844,19625.0,27664.179688,27395.910156,27407.179688,27407,31.4,31.719999,31.205,31.467501,28,0.64187,0.6366,0.88669,0.89731,0.89731
2015-05-13,0.5245,0.51875,0.52375,0.504839,48.189999,48.32,47.57,41.347446,27.0235,26.948999,26.974501,26.943577,1192.69995117188,1218.40002441406,1191.0,2099.6201,2110.1899,4436.0801,4460.54,4421.75,4426.5601,6949.63,6989.91,3614.540039,3539.669922,3553.419922,3553.0,8181.549805,8235.450195,8235,19568.759766,19791.880859,19494.699219,19764.720703,19765.0,27473.5,27191.029297,27249.279297,27249,31.5375,31.797501,31.467501,31.502501,28,0.63824,0.63443,0.878518,0.89115,0.89115
2015-05-14,0.52525,0.524,0.53225,0.513032,48.029999,48.82,48.029999,42.293682,27.1985,27.125,27.459999,27.42852,1214.5,1225.59997558594,1214.5,2100.4299,2121.45,4461.0698,4496.25,4448.3799,4495.04,6973.04,6977.93,3620.9050295,3547.26001,3563.244995,3563.0,8232.450195,8224.200195,8224,19661.519531,19717.800781,19546.820313,19570.240234,19570.0,27395.919922,27192.929688,27286.550781,27287,31.852501,32.237499,31.790001,32.237499,29,0.6354,0.63239,0.873836,0.88102,0.88102
2015-05-15,0.5345,0.52925,0.5325,0.513273,48.869999,48.91,48.049999,41.929081,27.519501,27.125,27.324499,27.293175,1218.5,1225.5,1214.80004882812,2122.0701,2123.8899,4505.3901,4509.1299,4482.5498,4494.29,6960.49,7009.41,3627.27002,3554.850098,3573.070068,3573.0,8240.299805,8262.349609,8262,19693.169922,19750.759766,19633.75,19732.919922,19733.0,27459.580078,27315.099609,27822.279297,27822,32.267502,32.372501,32.052502,32.192501,29,0.63398,0.6326,0.873286,0.87681,0.87681
2015-05-18,0.53125,0.52875,0.53175,0.51255,47.98,48.220001,47.610001,41.677322,27.191,27.112499,27.3335,27.302166,1224.5,1228.09997558594,1222.59997558594,2121.3,2131.78,4487.1401,4521.0098,4483.7598,4512.9502,6968.87,7015.49,3595.330078,3531.22998,3589.219971,3589.0,8284.950195,8373.650391,8374,19766.160156,19890.269531,19741.220703,19890.269531,19890.0,27792.439453,27435.570313,27591.25,27591,32.095001,32.68,32.09,32.547501,29,0.63536,0.63536,0.873591,0.87374,0.87374
2015-05-19,0.53,0.525,0.526,0.509354,47.560001,47.810001,47.18,41.572479,27.4,27.356001,27.464001,27.432516,1223.90002441406,1223.90002441406,1206.0,2129.45,2133.02,4514.6699,4521.8501,4498.5298,4503.7202,6995.1,7011.35,3675.070068,3610.23999,3670.52002,3671.0,8356.200195,8365.650391,8366,19977.140625,20087.699219,19946.75,20026.380859,20026.0,27597.070313,27500.759766,27693.539063,27694,32.672501,32.720001,32.41,32.517502,29,0.63841,0.6381,0.88291,0.88291,0.88291
2015-05-20,0.52625,0.5255,0.526,0.509354,47.389999,47.93,47.27,41.572479,27.546,27.254999,27.6255,27.59383,1205.09997558594,1210.80004882812,1205.09997558594,2127.79,2134.72,4505.5898,4533.9199,4484.52,4505.2998,7007.26,7018.7,3688.389893,3651.899902,3683.47998,3683.0,8392.650391,8423.25,8423,20175.589844,20278.890625,20148.509766,20196.560547,20197.0,27751.439453,27490.330078,27585.050781,27585,32.5,32.744999,32.334999,32.514999,29,0.6445,0.6414,0.8968,0.89713,0.89713
2015-05-21,0.52625,0.52175,0.52225,0.505723,47.279999,47.599998,47.009998,41.432678,27.51,27.465,27.8405,27.808584,1204.5,1204.5,1203.69995117188,2125.55,2134.28,4499.4199,4537.2798,4495.3901,4529.4702,7013.47,7026.01,3689.02002,3660.02002,3688.719971,3689.0,8434.5,8421.0,8421,20215.460938,20320.900391,20175.779297,20202.869141,20203.0,27507.320313,27393.310547,27523.720703,27524,32.517502,32.907501,32.4575,32.8475,30,0.64339,0.6369,0.894454,0.90084,0.90084
2015-05-22,0.5235,0.52025,0.5215,0.504997,47.299999,47.349998,46.82,40.978336,27.723,27.681,27.726,27.694216,1211.59997558594,1211.90002441406,1204.30004882812,2130.3601,2132.1499,4522.8599,4542.46,4522.6099,4527.1602,7031.72,7061.66,3691.419922,3669.129883,3679.139893,3679.0,8432.5,8458.950195,8459,20208.849609,20278.310547,20130.839844,20264.410156,20264.0,27723.669922,27696.970703,27992.830078,27993,32.900002,33.2425,32.849998,33.134998,30,0.63853,0.6373,0.892061,0.89994,0.89994
2015-05-26,0.519,0.51425,0.51825,0.501849,46.830002,46.880001,46.189999,40.707493,27.629,27.1485,27.359501,27.328136,1193.59997558594,1193.59997558594,1186.0,2125.3401,2125.3401,4516.6299,4521.8501,4456.7598,4472.96,6948.99,7039.55,3675.169922,3604.899902,3619.300049,3619.0,8377.099609,8339.349609,8339,20431.269531,20473.849609,20378.769531,20437.480469,20437.0,28462.320313,28237.490234,28249.859375,28250,33.150002,33.227501,32.279999,32.404999,29,0.64633,0.64633,0.91147,0.91148,0.91148
2015-05-27,0.52175,0.52,0.546,0.528721,46.82,47.77,46.619999,41.598682,27.434,27.329,27.7125,27.680731,1185.90002441406,1185.90002441406,1185.90002441406,2105.1299,2126.22,4488.0498,4551.5298,4479.7402,4546.0601,7033.33,7054.14,3690.570068,3618.860107,3682.870117,3683.0,8302.75,8334.599609,8335,20380.640625,20513.220703,20363.210938,20472.580078,20473.0,28214.660156,27982.140625,28081.210938,28081,32.584999,33.064999,32.512501,33.009998,30,0.64952,0.6478,0.914913,0.91837,0.91837
2015-05-28,0.546,0.545,0.5535,0.535984,47.5,48.02,47.389999,41.4589,27.689501,27.540001,27.709,27.677235,1187.09997558594,1192.0,1179.59997558594,2122.27,2122.27,4537.48,4548.2402,4523.5498,4535.6602,7040.92,7049.62,3672.179932,3622.919922,3650.709961,3651.0,8345.700195,8319.0,8319,20590.279297,20655.330078,20473.269531,20551.460938,20551.0,28162.25,27242.109375,27454.310547,27454,32.965,32.987499,32.775002,32.945,30,0.65151,0.6499,0.913242,0.91743,0.91743
2015-05-29,0.5535,0.5525,0.55325,0.535742,47.43,47.57,46.59,40.94339,27.66,27.252001,27.266001,27.234743,1187.80004882812,1193.30004882812,1185.69995117188,2120.6599,2120.6599,4532.1499,4539.5698,4499.6499,4508.25,6984.43,7069.93,3656.98999,3569.76001,3570.780029,3571.0,8327.099609,8433.650391,8434,20510.269531,20636.410156,20508.400391,20563.150391,20563.0,27398.279297,27255.890625,27424.189453,27424,32.807499,32.862499,32.474998,32.57,29,0.65278,0.65176,0.908802,0.91238,0.91238
2015-06-01,0.55675,0.55325,0.5595,0.541794,47.060001,47.77,46.619999,41.266678,27.436501,27.179001,27.460501,27.42902,1190.59997558594,1204.0,1184.30004882812,2108.6399,2119.1499,4530.0298,4535.4302,4488.1699,4521.8501,6953.58,7037.58,3602.209961,3552.72998,3575.040039,3575.0,8417.25,8433.400391,8433,20444.539063,20595.410156,20410.269531,20569.869141,20570.0,27373.060547,27241.949219,27597.160156,27597,32.57,32.8475,32.512501,32.634998,29,0.65411,0.65334,0.910747,0.91258,0.91258
2015-06-02,0.556,0.548,0.5485,0.531142,46.93,47.349998,46.619999,40.9958,27.3715,27.327499,27.6975,27.665749,1189.0,1194.30004882812,1186.0,2110.4099,2117.5901,4503.7598,4531.0801,4486.1899,4508.8901,6928.27,6972.25,3590.51001,3532.01001,3561.889893,3562.0,8442.799805,8236.450195,8236,20604.669922,20619.609375,20470.259766,20543.189453,20543.0,27473.449219,27348.130859,27466.720703,27467,32.465,32.665001,32.330002,32.490002,29,0.65799,0.6518,0.895552,0.9155,0.9155
2015-06-03,0.55,0.5415,0.5425,0.525332,47.369999,47.740002,46.82,40.934658,27.754999,27.6075,27.7645,27.732672,1193.90002441406,1193.90002441406,1179.09997558594,2110.6399,2121.9199,4531.04,4539.3501,4512.4399,4519.8599,6950.46,6985.69,3622.52002,3555.530029,3583.820068,3584.0,8232.450195,8135.100098,8135,20443.150391,20506.349609,20397.730469,20473.509766,20474.0,27716.339844,27508.839844,27657.470703,27657,32.665001,32.735001,32.474998,32.529999,29,0.6521,0.6504,0.886266,0.89686,0.89686
2015-06-04,0.53925,0.53925,0.55225,0.534773,46.790001,47.16,46.200001,40.506519,27.608999,27.455999,27.584499,27.552877,1184.90002441406,1185.30004882812,1173.0,2112.3501,2112.8899,4501.73,4526.21,4475.0498,4487.0298,6859.24,6950.46,3595.689941,3509.719971,3556.379883,3556.0,8155.149902,8130.649902,8131,20539.939453,20552.460938,20438.210938,20488.189453,20488.0,27645.359375,27094.5,27551.890625,27552,32.395,32.645,32.227501,32.34,29,0.65245,0.6476,0.87904,0.88827,0.88827
2015-06-05,0.5505,0.54475,0.5565,0.538889,46.310001,46.52,45.84,40.314293,27.6,27.368999,27.4765,27.445002,1176.40002441406,1177.30004882812,1164.0,2095.0901,2100.99,4483.4302,4493.4302,4452.3198,4477.1899,6804.6,6859.24,3539.820068,3494.679932,3510.01001,3510.0,8119.149902,8114.700195,8115,20398.759766,20480.25,20363.179688,20460.900391,20461.0,27538.060547,27211.359375,27260.160156,27260,32.375,32.422501,32.09,32.162498,29,0.65094,0.65064,0.886509,0.89223,0.89223
2015-06-08,0.55475,0.5375,0.54375,0.526542,46.299999,46.43,45.669998,39.956059,27.480499,27.147499,27.174,27.142849,1169.5,1176.09997558594,1169.09997558594,2092.3401,2093.01,4476.6899,4477.8301,4423.7998,4431.5098,6790.04,6827.16,3515.860107,3468.310059,3468.310059,3468.0,8124.350098,8044.149902,8044,20537.849609,20544.939453,20359.060547,20457.189453,20457.0,27147.240234,27060.240234,27316.279297,27316,32.224998,32.302502,31.7075,31.950001,29,0.65508,0.65334,0.889458,0.90024,0.90024
2015-06-09,0.54425,0.54325,0.5465,0.529206,45.759998,45.939999,45.459999,39.886158,27.171,26.942499,27.108,27.076923,1172.90002441406,1180.30004882812,1172.69995117188,2079.0701,2085.6201,4421.02,4441.6201,4392.4502,4427.6099,6753.8,6803.75,3475.580078,3410.22998,3456.790039,3457.0,8026.5,8022.399902,8022,20293.050781,20332.419922,20095.480469,20096.300781,20096.0,27295.880859,26971.570313,26989.519531,26990,31.674999,32.02,31.405001,31.855,29,0.65168,0.64981,0.881858,0.88645,0.88645
2015-06-10,0.54,0.53375,0.53675,0.519764,45.790001,46.830002,45.689999,40.724957,27.285,27.255501,27.629999,27.598326,1176.09997558594,1190.09997558594,1175.59997558594,2081.1201,2108.5,4440.54,4497.5098,4435.29,4485.46,6830.27,6843.57,3540.350098,3430.969971,3526.47998,3526.0,8024.149902,8124.450195,8124,20126.359375,20264.919922,20016.320313,20046.359375,20046.0,27052.789063,26573.960938,26687.640625,26688,31.98,32.334999,31.9625,32.220001,29,0.64989,0.6429,0.87858,0.88503,0.88503
2015-06-11,0.53675,0.53675,0.5425,0.525332,46.66,46.919998,46.130001,40.576416,27.724501,27.4585,27.502001,27.470472,1183.19995117188,1183.19995117188,1174.40002441406,2106.24,2115.02,4498.4902,4511.3198,4483.8398,4488.4702,6846.74,6870.19,3589.330078,3514.679932,3551.909912,3552.0,8157.299805,7965.350098,7965,20183.609375,20382.970703,20178.039063,20382.970703,20383.0,26938.150391,26839.429688,26907.849609,26908,32.294998,32.544998,32.119999,32.147499,29,0.64516,0.6443,0.88335,0.88402,0.88402
2015-06-12,0.539,0.5265,0.52775,0.511049,46.220001,46.470001,45.900002,40.165764,27.3575,27.2815,27.373501,27.342121,1180.40002441406,1181.19995117188,1176.19995117188,2107.4299,2107.4299,4467.3799,4476.21,4449.21,4453.79,6784.92,6846.74,3557.889893,3465.76001,3502.77002,3503.0,7959.850098,7982.899902,7983,20431.779297,20437.259766,20331.189453,20407.080078,20407.0,27082.599609,26987.519531,27280.539063,27281,32.047501,32.0825,31.7775,31.7925,29,0.64441,0.6411,0.885481,0.88963,0.88963
2015-06-15,0.525,0.521,0.52675,0.51008,45.450001,45.650002,45.02,39.737625,27.136499,26.960501,27.15,27.118876,1179.90002441406,1188.5,1172.69995117188,2091.3401,2091.3401,4416.1401,4437.9702,4396.1299,4432.9199,6710.52,6784.92,3479.780029,3426.76001,3438.070068,3438.0,7986.600098,8013.899902,8014,20205.099609,20401.480469,20205.099609,20387.789063,20388.0,27095.179688,26841.519531,26861.810547,26862,31.525,31.809999,31.4275,31.73,29,0.64263,0.6424,0.888249,0.89127,0.89127
2015-06-16,0.52575,0.5205,0.53325,0.516375,45.349998,46.240002,45.299999,40.043438,27.224001,27.078501,27.2435,27.212269,1186.5,1186.5,1175.90002441406,2084.26,2097.3999,4428.2998,4463.2002,4426.1899,4455.8999,6710.1,6723.49,3465.080078,3386.540039,3454.090088,3454.0,8004.200195,8047.299805,8047,20332.830078,20368.210938,20234.160156,20257.939453,20258.0,26807.669922,26553.039063,26566.699219,26567,31.7575,31.9625,31.592501,31.9,29,0.64115,0.639,0.882605,0.88676,0.88676
2015-06-17,0.533,0.53175,0.5395,0.522427,45.73,46.07,45.360001,40.165764,27.271,27.0905,27.33,27.29867,1177.59997558594,1186.30004882812,1174.90002441406,2097.3999,2106.79,4465.1699,4482.27,4441.3398,4468.98,6680.55,6731.54,3469.590088,3416.830078,3428.76001,3429.0,8084.200195,8091.549805,8092,20306.099609,20323.080078,20126.570313,20219.269531,20219.0,26671.199219,26555.960938,26753.789063,26754,31.93,31.969999,31.684999,31.825001,29,0.6393,0.63468,0.885653,0.88952,0.88952
